Fecha;TmáxCarrasco;TmínCarrasco;TmáxSalto;TmínSalto;
25/5/2017;18.0;15.2;21.4;17.0;
26/5/2017;16.2;13.4;17.6;13.6;
27/5/2017;14.1;11.7;17.2;7.6;
28/5/2017;14.4;12.0;15.8;10.6;
29/5/2017;16.0;9.0;16.6;11.4;
30/5/2017;15.0;6.4;17.4;9.2;
31/5/2017;15.0;6.8;14.0;9.4;
1/6/2017;16.3;6.0;20.2;6.8;
2/6/2017;15.8;5.0;20.2;4.0;
3/6/2017;18.0;7.2;17.6;9.6;
4/6/2017;16.2;6.4;15.9;5.6;
5/6/2017;13.3;5.2;15.0;7.9;
6/6/2017;15.4;3.7;17.6;3.6;
7/6/2017;14.6;2.7;13.2;2.8;
8/6/2017;15.0;8.4;14.8;5.4;
9/6/2017;14.2;7.4;16.3;8.0;
10/6/2017;17.0;8.8;22.6;8.2;
11/6/2017;18.8;6.8;20.8;6.0;
12/6/2017;14.2;3.2;20.0;5.2;
13/6/2017;18.8;4.2;21.0;5.2;
14/6/2017;19.8;6.6;23.4;6.6;
15/6/2017;21.0;9.8;24.6;8.6;
16/6/2017;24.2;17.4;25.7;14.4;
17/6/2017;24.0;13.4;26.0;18.3;
18/6/2017;11.0;7.8;13.0;10.0;
19/6/2017;11.2;3.0;13.2;0.8;
20/6/2017;12.8;0.4;15.2;-1.0;
21/6/2017;16.4;6.0;18.0;1.0;
22/6/2017;24.1;10.5;26.4;4.1;
23/6/2017;25.0;17.4;25.0;16.0;
24/6/2017;25.4;16.8;25.8;18.4;
25/6/2017;26.9;18.5;26.6;18.0;
26/6/2017;25.4;14.7;24.3;15.6;
27/6/2017;22.6;13.1;21.5;17.6;
28/6/2017;15.3;8.8;15.6;13.3;
29/6/2017;16.0;6.3;16.2;12.4;
30/6/2017;14.8;8.0;18.6;5.2;
1/7/2017;15.4;6.2;20.0;4.6;
2/7/2017;16.6;6.5;19.4;3.0;
3/7/2017;19.8;8.6;21.6;4.1;
4/7/2017;19.1;9.4;22.2;9.4;
5/7/2017;21.0;10.6;23.0;12.2;
6/7/2017;17.4;10.3;22.6;13.6;
7/7/2017;14.8;12.4;21.2;13.5;
8/7/2017;18.2;12.6;18.6;14.4;
9/7/2017;13.1;11.2;21.7;13.6;
10/7/2017;12.8;11.2;20.2;14.2;
11/7/2017;14.6;10.0;15.7;11.0;
12/7/2017;18.4;10.4;26.8;12.0;
13/7/2017;24.6;16.2;28.0;15.6;
14/7/2017;18.0;13.2;26.2;18.2;
15/7/2017;24.3;11.5;28.4;18.5;
16/7/2017;12.3;6.3;8.0;6.4;
17/7/2017;7.8;1.4;11.1;0.0;
18/7/2017;13.6;0.1;16.2;-1.4;
19/7/2017;15.4;2.8;16.6;1.6;
20/7/2017;;6.8;20.4;3.9;
21/7/2017;13.6;5.6;22.0;1.6;
22/7/2017;17.6;5.4;21.5;2.2;
23/7/2017;16.6;9.6;24.9;5.1;
24/7/2017;16.0;11.4;28.0;15.6;
25/7/2017;14.6;10.1;28.8;15.6;
26/7/2017;18.8;13.6;26.0;15.9;
27/7/2017;25.5;14.5;28.8;15.2;
28/7/2017;25.0;14.8;28.5;14.8;
29/7/2017;24.4;15.8;27.8;15.5;
30/7/2017;17.1;11.0;27.8;15.2;
31/7/2017;12.8;11.0;16.4;13.7;
1/8/2017;13.8;12.2;17.6;13.4;
2/8/2017;14.6;10.6;15.6;13.4;
3/8/2017;16.2;2.8;19.8;5.4;
4/8/2017;16.9;5.0;19.9;3.6;
5/8/2017;18.9;6.0;21.3;4.8;
6/8/2017;22.0;11.8;24.8;8.0;
7/8/2017;20.2;11.6;21.8;11.2;
8/8/2017;16.5;12.4;20.8;10.4;
9/8/2017;16.4;12.4;19.9;9.2;
10/8/2017;18.7;11.5;20.6;8.7;
11/8/2017;18.2;14.0;24.2;12.6;
12/8/2017;17.9;12.4;19.9;13.8;
13/8/2017;14.2;9.4;17.2;9.8;
14/8/2017;18.0;5.0;22.6;5.2;
15/8/2017;20.7;6.8;21.9;5.8;
16/8/2017;14.6;8.8;20.6;6.0;
17/8/2017;20.6;4.2;24.0;2.0;
18/8/2017;22.3;8.8;26.2;8.0;
19/8/2017;17.5;8.6;20.2;12.6;
20/8/2017;14.2;8.4;20.0;5.4;
21/8/2017;16.0;2.7;19.6;1.4;
22/8/2017;18.1;6.2;22.5;5.0;
23/8/2017;22.4;10.2;27.2;8.9;
24/8/2017;23.4;12.8;30.6;15.0;
25/8/2017;21.8;17.5;32.6;20.8;
26/8/2017;18.0;14.2;20.4;17.8;
27/8/2017;16.6;8.8;25.8;14.4;
28/8/2017;24.0;13.4;27.5;15.8;
29/8/2017;20.6;14.4;28.8;18.8;
30/8/2017;14.6;10.0;18.6;7.9;
31/8/2017;16.4;4.6;21.8;4.7;
1/9/2017;21.8;11.5;27.5;10.8;
2/9/2017;26.6;18.1;32.6;16.3;
3/9/2017;25.0;16.4;33.8;16.2;
4/9/2017;16.0;13.0;16.2;14.4;
5/9/2017;15.4;12.0;20.2;9.9;
6/9/2017;19.6;9.5;21.0;6.6;
7/9/2017;16.6;12.8;19.8;12.2;
8/9/2017;15.6;13.0;24.6;15.0;
9/9/2017;19.6;12.8;23.7;16.2;
10/9/2017;19.8;11.0;25.6;18.4;
11/9/2017;19.8;9.7;20.4;8.8;
12/9/2017;16.2;7.0;17.8;6.8;
13/9/2017;15.6;7.6;16.0;9.8;
14/9/2017;20.2;12.0;24.3;12.8;
15/9/2017;14.5;11.6;22.4;11.6;
16/9/2017;15.8;11.2;22.3;9.3;
17/9/2017;18.8;7.8;23.5;7.2;
18/9/2017;19.4;7.4;24.6;6.9;
19/9/2017;22.0;10.4;26.8;8.0;
20/9/2017;27.8;13.8;34.4;14.4;
21/9/2017;19.1;10.0;18.0;15.6;
22/9/2017;14.2;10.9;17.6;9.4;
23/9/2017;19.2;6.8;23.0;6.6;
24/9/2017;20.5;6.8;25.8;6.6;
25/9/2017;21.4;11.8;27.7;14.8;
26/9/2017;16.4;13.4;30.3;16.6;
27/9/2017;15.4;12.0;17.2;14.8;
28/9/2017;17.8;13.2;20.8;13.0;
29/9/2017;19.6;12.2;20.2;12.7;
30/9/2017;21.8;14.8;26.4;13.8;
1/10/2017;19.4;14.8;18.4;15.4;
2/10/2017;18.3;10.8;22.0;9.4;
3/10/2017;19.4;9.6;27.2;8.3;
4/10/2017;28.6;10.7;29.8;15.1;
5/10/2017;23.2;15.2;29.6;19.2;
6/10/2017;23.4;8.6;27.0;12.5;
7/10/2017;18.0;8.4;24.6;10.7;
8/10/2017;22.9;12.0;27.6;11.6;
9/10/2017;20.2;15.2;24.2;14.8;
10/10/2017;17.9;11.3;25.8;12.2;
11/10/2017;18.0;12.8;23.0;14.7;
12/10/2017;15.2;13.4;15.6;12.6;
13/10/2017;16.7;12.1;17.5;11.9;
14/10/2017;20.5;5.8;22.8;8.2;
15/10/2017;24.2;10.2;25.4;6.5;
16/10/2017;27.4;12.6;27.9;9.8;
17/10/2017;22.2;16.8;22.6;18.2;
18/10/2017;23.4;14.2;26.2;18.7;
19/10/2017;19.8;12.8;23.9;15.4;
20/10/2017;23.8;7.3;26.2;11.0;
21/10/2017;17.8;12.4;24.6;17.5;
22/10/2017;13.8;11.0;20.8;7.7;
23/10/2017;18.8;4.4;23.2;6.2;
24/10/2017;23.8;9.6;27.8;10.0;
25/10/2017;23.8;12.8;29.8;14.8;
26/10/2017;22.3;16.6;28.4;16.2;
27/10/2017;18.8;15.0;22.0;17.2;
28/10/2017;18.4;14.8;25.6;10.6;
29/10/2017;25.2;12.2;26.5;14.3;
30/10/2017;20.4;13.0;26.2;15.8;
31/10/2017;23.9;11.0;26.5;8.2;
1/11/2017;21.0;13.0;28.9;10.2;
2/11/2017;22.9;14.0;28.8;15.6;
3/11/2017;23.8;13.5;24.8;14.3;
4/11/2017;20.6;14.0;25.6;13.8;
5/11/2017;21.6;10.2;27.6;12.3;
6/11/2017;24.0;12.4;28.0;12.4;
7/11/2017;22.8;14.8;26.8;15.4;
8/11/2017;25.1;17.1;30.6;16.5;
9/11/2017;25.0;14.6;27.4;16.4;
10/11/2017;25.4;14.2;30.6;14.8;
11/11/2017;20.6;15.2;27.2;13.2;
12/11/2017;22.6;13.8;27.6;9.8;
13/11/2017;25.0;11.4;30.8;11.4;
14/11/2017;31.1;12.9;32.8;12.0;
15/11/2017;33.0;17.0;36.6;15.7;
16/11/2017;18.5;14.0;19.2;14.0;
17/11/2017;23.6;9.4;24.0;11.6;
18/11/2017;19.6;12.3;22.6;11.2;
19/11/2017;24.0;8.5;29.4;14.7;
20/11/2017;17.6;10.0;29.2;10.6;
21/11/2017;18.2;12.8;21.0;14.8;
22/11/2017;24.4;7.5;24.3;6.3;
23/11/2017;32.0;16.2;31.2;15.0;
24/11/2017;20.6;12.5;23.8;15.0;
25/11/2017;21.0;8.4;25.1;12.5;
26/11/2017;24.6;8.9;27.2;10.5;
27/11/2017;22.4;13.0;32.7;12.6;
28/11/2017;18.7;12.6;28.4;11.1;
29/11/2017;23.0;11.2;31.4;14.0;
30/11/2017;27.0;15.6;30.2;14.8;
1/12/2017;23.2;14.4;31.5;14.2;
2/12/2017;25.0;16.6;29.2;18.3;
3/12/2017;22.5;17.0;27.2;19.0;
4/12/2017;20.4;16.6;27.0;18.6;
5/12/2017;21.8;13.8;25.8;14.3;
6/12/2017;27.4;16.2;30.8;16.4;
7/12/2017;22.0;16.6;34.4;17.4;
8/12/2017;24.6;11.6;35.6;13.6;
9/12/2017;32.2;18.0;36.6;17.2;
10/12/2017;26.6;17.8;34.6;18.8;
11/12/2017;19.8;15.8;28.6;16.7;
12/12/2017;28.5;11.6;31.6;14.6;
13/12/2017;29.8;16.6;36.2;14.2;
14/12/2017;30.0;19.0;32.2;18.8;
15/12/2017;33.6;18.4;35.1;15.5;
16/12/2017;35.0;18.4;36.4;19.7;
17/12/2017;27.3;21.4;27.8;19.4;
18/12/2017;20.2;15.0;26.6;10.2;
19/12/2017;20.3;9.0;27.8;11.4;
20/12/2017;24.2;13.2;33.2;17.8;
21/12/2017;29.2;17.0;34.6;21.3;
22/12/2017;32.2;17.0;36.2;22.8;
23/12/2017;25.8;22.0;27.0;20.0;
24/12/2017;23.6;17.2;27.0;14.1;
25/12/2017;30.0;15.2;32.5;13.4;
26/12/2017;33.2;12.9;36.0;18.4;
27/12/2017;26.6;17.4;37.0;16.8;
28/12/2017;29.8;20.4;31.4;22.0;
29/12/2017;32.0;16.6;35.8;17.2;
30/12/2017;33.2;20.2;37.2;17.3;
31/12/2017;26.8;20.4;37.2;21.4;
1/1/2018;23.3;20.0;26.4;19.0;
2/1/2018;26.2;13.4;31.2;18.2;
3/1/2018;27.8;14.8;33.5;16.7;
4/1/2018;36.3;18.4;36.6;19.6;
5/1/2018;29.0;20.2;35.6;21.2;
6/1/2018;24.0;19.0;28.7;17.4;
7/1/2018;30.3;13.3;30.2;13.1;
8/1/2018;32.0;16.4;33.2;15.5;
9/1/2018;29.4;18.2;35.2;17.0;
10/1/2018;31.6;19.5;36.2;21.0;
11/1/2018;32.5;21.4;37.2;21.2;
12/1/2018;29.8;22.0;36.0;24.2;
13/1/2018;29.6;22.4;31.3;21.2;
14/1/2018;24.0;19.8;25.6;21.8;
15/1/2018;24.6;20.0;29.9;19.7;
16/1/2018;27.6;16.5;31.5;17.8;
17/1/2018;29.6;19.0;35.0;21.8;
18/1/2018;28.0;16.0;32.0;20.4;
19/1/2018;28.6;18.0;35.0;18.5;
20/1/2018;28.5;18.0;33.0;18.8;
21/1/2018;29.2;21.3;31.6;20.3;
22/1/2018;26.8;19.2;34.8;20.0;
23/1/2018;29.6;19.2;36.9;22.2;
24/1/2018;23.8;18.8;31.6;20.8;
25/1/2018;22.6;17.1;31.1;16.7;
26/1/2018;28.0;17.6;33.4;18.2;
27/1/2018;29.2;19.0;26.4;20.3;
28/1/2018;26.7;19.5;32.9;20.1;
29/1/2018;25.4;12.3;32.7;17.2;
30/1/2018;31.0;15.4;33.4;16.2;
31/1/2018;28.0;20.0;34.4;18.2;
1/2/2018;28.0;18.8;35.1;20.8;
2/2/2018;25.6;18.8;37.0;17.6;
3/2/2018;26.4;15.0;36.4;20.0;
4/2/2018;27.4;17.2;35.0;20.3;
5/2/2018;28.0;18.4;35.2;17.8;
6/2/2018;28.6;19.8;35.7;18.8;
7/2/2018;30.2;20.2;37.8;20.2;
8/2/2018;36.0;21.5;37.4;22.8;
9/2/2018;25.6;20.6;33.9;22.3;
10/2/2018;26.8;19.5;25.5;20.4;
11/2/2018;21.6;16.0;24.2;20.0;
12/2/2018;21.0;15.6;24.3;12.1;
13/2/2018;21.8;9.8;28.0;9.0;
14/2/2018;28.2;13.0;30.8;10.0;
15/2/2018;27.6;15.6;32.6;17.0;
16/2/2018;30.4;16.6;33.0;17.4;
17/2/2018;31.0;18.8;34.4;17.4;
18/2/2018;34.6;19.5;33.8;21.8;
19/2/2018;31.0;21.8;29.2;22.2;
20/2/2018;27.0;20.0;31.7;18.2;
21/2/2018;22.8;18.2;29.2;19.1;
22/2/2018;23.4;17.6;29.0;15.4;
23/2/2018;24.8;13.0;30.6;13.5;
24/2/2018;23.2;18.0;31.6;15.2;
25/2/2018;24.9;13.9;32.0;17.5;
26/2/2018;26.6;13.6;31.8;17.0;
27/2/2018;25.4;17.4;31.2;18.0;
28/2/2018;24.6;18.4;32.0;18.2;
1/3/2018;27.8;16.2;33.4;19.7;
2/3/2018;27.8;17.8;34.8;18.8;
3/3/2018;28.2;18.6;32.7;19.4;
4/3/2018;28.6;18.7;33.2;17.6;
5/3/2018;26.4;19.2;33.3;20.0;
6/3/2018;22.6;19.2;27.9;14.9;
7/3/2018;24.6;17.6;27.8;10.4;
8/3/2018;27.0;10.8;30.8;10.2;
9/3/2018;29.2;11.0;32.2;16.2;
10/3/2018;33.4;13.8;34.4;14.6;
11/3/2018;22.0;17.4;22.1;21.4;
12/3/2018;21.2;16.4;26.7;10.3;
13/3/2018;28.8;11.0;29.0;15.2;
14/3/2018;29.4;11.5;34.3;15.4;
15/3/2018;21.6;15.6;24.6;18.2;
16/3/2018;23.4;10.0;28.7;9.2;
17/3/2018;29.0;16.3;34.6;15.2;
18/3/2018;24.0;18.2;35.8;22.4;
19/3/2018;22.6;16.2;25.6;12.6;
20/3/2018;25.0;11.4;29.1;10.0;
21/3/2018;24.8;16.5;24.8;11.7;
22/3/2018;24.0;12.0;32.2;10.7;
23/3/2018;30.0;15.0;32.8;13.7;
24/3/2018;24.2;18.4;22.8;21.0;
25/3/2018;22.9;11.8;21.2;11.9;
26/3/2018;20.2;9.6;22.2;6.8;
27/3/2018;22.5;11.0;26.6;11.0;
28/3/2018;27.2;15.5;28.6;16.2;
29/3/2018;27.2;17.2;30.5;16.4;
30/3/2018;29.0;17.6;31.5;18.0;
31/3/2018;27.2;18.0;31.2;16.7;
1/4/2018;23.5;20.4;26.9;16.2;
2/4/2018;23.2;19.4;27.8;17.0;
3/4/2018;22.5;18.2;26.6;17.8;
4/4/2018;23.2;15.5;28.7;15.2;
5/4/2018;28.0;16.2;30.4;15.9;
6/4/2018;24.0;18.8;30.3;15.7;
7/4/2018;22.0;16.9;23.7;14.9;
8/4/2018;22.8;14.2;25.2;17.8;
9/4/2018;27.0;17.0;32.2;18.9;
10/4/2018;32.0;20.6;32.1;20.8;
11/4/2018;33.2;22.4;35.2;23.5;
12/4/2018;28.9;17.0;27.3;15.4;
13/4/2018;18.6;14.6;19.6;10.4;
14/4/2018;21.8;10.0;25.4;14.0;
15/4/2018;23.6;14.0;28.1;14.8;
16/4/2018;25.6;14.2;29.2;13.9;
17/4/2018;27.5;15.8;29.8;17.0;
18/4/2018;28.8;16.4;30.8;18.4;
19/4/2018;28.3;17.2;31.7;17.6;
20/4/2018;24.4;20.2;27.7;19.4;
21/4/2018;24.0;19.4;31.0;19.4;
22/4/2018;25.0;19.0;33.0;21.2;
23/4/2018;23.2;19.2;22.8;18.7;
24/4/2018;22.0;19.2;26.1;17.9;
25/4/2018;25.1;19.0;27.8;18.9;
26/4/2018;27.8;18.5;30.5;19.8;
27/4/2018;30.0;20.6;31.6;20.6;
28/4/2018;21.2;20.6;31.0;18.4;
29/4/2018;20.8;18.6;29.2;19.5;
30/4/2018;21.2;18.8;23.0;18.8;
1/5/2018;18.2;14.4;21.2;15.2;
2/5/2018;19.4;15.0;19.6;16.5;
3/5/2018;21.7;14.8;24.1;17.4;
4/5/2018;20.5;14.8;22.2;18.3;
5/5/2018;19.5;17.0;22.8;16.8;
6/5/2018;21.6;16.0;23.4;17.4;
7/5/2018;23.5;16.2;25.9;19.0;
8/5/2018;21.4;17.1;20.0;19.0;
9/5/2018;21.9;18.6;20.2;17.7;
10/5/2018;20.6;14.5;20.6;18.3;
11/5/2018;19.4;15.6;22.2;16.7;
12/5/2018;19.6;13.4;22.1;10.4;
13/5/2018;20.0;10.0;22.2;9.1;
14/5/2018;19.2;12.6;22.8;11.0;
15/5/2018;19.0;13.0;23.6;12.0;
16/5/2018;15.5;12.8;16.5;8.4;
17/5/2018;11.4;7.4;16.4;9.0;
18/5/2018;16.0;6.0;17.7;11.0;
19/5/2018;16.2;8.0;17.1;7.5;
20/5/2018;17.6;10.6;16.2;6.5;
21/5/2018;17.5;8.8;18.4;5.2;
22/5/2018;15.6;7.0;17.3;5.0;
23/5/2018;17.1;5.4;18.6;1.7;
24/5/2018;18.6;5.8;19.8;2.0;
25/5/2018;19.6;7.2;19.8;3.5;
26/5/2018;20.4;5.2;24.3;4.8;
27/5/2018;23.0;10.6;25.9;8.9;
28/5/2018;27.0;16.6;27.6;15.4;
29/5/2018;27.2;19.4;26.2;19.4;
30/5/2018;17.8;14.6;18.6;17.0;
31/5/2018;14.0;12.0;14.8;14.5;
1/6/2018;12.0;11.0;13.0;10.8;
2/6/2018;14.4;10.0;13.4;3.8;
3/6/2018;12.4;10.4;14.0;2.5;
4/6/2018;12.4;9.6;16.7;5.2;
5/6/2018;12.0;5.3;14.8;7.4;
6/6/2018;15.4;4.6;15.8;4.1;
7/6/2018;12.6;6.4;14.7;4.9;
8/6/2018;14.4;2.2;16.8;2.8;
9/6/2018;17.0;6.2;19.6;5.0;
10/6/2018;16.6;13.0;23.1;7.8;
11/6/2018;14.7;12.9;21.6;14.2;
12/6/2018;14.4;8.2;13.8;12.4;
13/6/2018;10.8;7.4;11.5;6.5;
14/6/2018;10.6;3.6;11.0;4.0;
15/6/2018;11.2;4.2;11.3;0.0;
16/6/2018;11.8;2.8;13.2;-1.2;
17/6/2018;13.6;2.8;15.0;-0.5;
18/6/2018;16.6;3.4;16.7;1.1;
19/6/2018;17.6;5.6;19.8;4.2;
20/6/2018;20.0;8.4;24.6;7.6;
21/6/2018;13.6;8.4;19.7;14.7;
22/6/2018;16.0;3.4;18.0;1.4;
23/6/2018;15.4;7.8;15.7;5.0;
24/6/2018;9.6;3.0;11.0;2.2;
25/6/2018;12.8;-0.2;14.4;4.3;
26/6/2018;16.0;2.6;16.7;1.6;
27/6/2018;18.6;6.2;18.7;4.8;
28/6/2018;15.6;6.5;19.2;8.0;
29/6/2018;15.8;9.8;18.4;10.9;
30/6/2018;11.0;9.0;20.8;15.6;
1/7/2018;17.0;10.0;20.5;11.8;
2/7/2018;13.6;8.4;17.0;13.5;
3/7/2018;9.2;7.0;10.7;4.4;
4/7/2018;11.2;5.4;11.4;5.2;
5/7/2018;11.4;7.0;11.0;6.2;
6/7/2018;12.8;8.4;14.4;8.8;
7/7/2018;13.2;11.4;12.2;10.9;
8/7/2018;13.2;9.4;13.7;10.1;
9/7/2018;11.5;8.4;12.4;5.9;
10/7/2018;12.6;8.0;14.2;3.1;
11/7/2018;13.6;1.8;17.4;2.2;
12/7/2018;16.2;5.6;18.3;4.3;
13/7/2018;17.2;8.0;20.6;5.0;
14/7/2018;21.0;9.8;23.8;6.8;
15/7/2018;14.2;10.0;23.0;11.7;
16/7/2018;11.5;8.2;14.6;9.8;
17/7/2018;13.6;9.6;16.8;9.8;
18/7/2018;18.2;12.2;25.6;12.0;
19/7/2018;18.2;12.4;15.4;15.1;
20/7/2018;10.6;7.4;9.1;8.2;
21/7/2018;12.4;4.8;15.4;3.0;
22/7/2018;13.1;3.2;11.5;4.5;
23/7/2018;10.2;6.4;12.6;4.5;
24/7/2018;11.0;3.4;13.9;1.2;
25/7/2018;12.8;8.7;12.0;3.8;
26/7/2018;13.2;11.8;12.0;9.3;
27/7/2018;13.6;11.6;11.9;9.3;
28/7/2018;12.5;11.0;13.9;9.9;
29/7/2018;11.2;10.0;14.9;8.4;
30/7/2018;14.4;7.2;14.6;4.4;
31/7/2018;10.4;3.2;13.4;5.4;
1/8/2018;11.0;0.4;13.2;-0.4;
2/8/2018;11.0;-0.4;12.0;-1.0;
3/8/2018;15.5;9.0;12.5;1.5;
4/8/2018;12.2;7.2;14.7;6.6;
5/8/2018;16.0;6.2;18.5;1.7;
6/8/2018;19.0;6.2;20.5;3.4;
7/8/2018;21.3;10.6;23.4;7.3;
8/8/2018;15.6;9.2;13.2;11.2;
9/8/2018;12.4;9.2;14.0;7.3;
10/8/2018;11.0;8.6;15.1;1.4;
11/8/2018;14.8;10.6;17.4;2.0;
12/8/2018;17.8;9.0;22.3;6.0;
13/8/2018;19.2;11.4;26.0;7.3;
14/8/2018;15.7;11.2;18.7;10.8;
15/8/2018;12.6;8.5;18.0;5.1;
16/8/2018;17.8;4.8;21.5;3.9;
17/8/2018;21.6;9.2;24.8;6.6;
18/8/2018;25.0;10.2;26.8;10.4;
19/8/2018;11.4;5.8;10.2;8.4;
20/8/2018;10.2;6.9;11.6;2.0;
21/8/2018;12.4;;11.4;-0.3;
22/8/2018;;;17.4;2.0;
23/8/2018;16.6;5.4;17.9;5.6;
24/8/2018;11.8;8.4;14.6;9.5;
25/8/2018;11.3;4.5;14.4;3.0;
26/8/2018;18.0;2.8;18.9;0.2;
27/8/2018;21.0;7.8;21.0;5.4;
28/8/2018;22.1;6.6;24.8;5.0;
29/8/2018;25.0;11.7;24.8;10.0;
30/8/2018;19.0;7.8;22.6;15.4;
31/8/2018;10.2;8.2;12.0;8.8;
1/9/2018;13.4;9.4;12.6;8.4;
2/9/2018;15.0;10.6;16.3;10.3;
3/9/2018;17.0;9.4;19.7;10.9;
4/9/2018;19.2;4.2;20.4;5.6;
5/9/2018;21.2;7.9;21.8;8.0;
6/9/2018;24.2;10.0;26.5;8.4;
7/9/2018;19.6;13.0;27.4;12.0;
8/9/2018;15.7;12.6;26.2;11.0;
9/9/2018;15.8;11.8;23.4;12.2;
10/9/2018;14.4;11.9;21.5;12.0;
11/9/2018;18.2;9.0;23.3;10.3;
12/9/2018;20.0;9.6;23.3;9.6;
13/9/2018;18.6;11.4;19.6;12.2;
14/9/2018;14.6;12.7;17.6;8.4;
15/9/2018;20.7;13.2;21.7;14.2;
16/9/2018;20.7;16.0;25.2;12.6;
17/9/2018;21.1;14.7;26.1;14.1;
18/9/2018;22.8;15.8;24.2;11.5;
19/9/2018;20.0;12.4;22.8;13.8;
20/9/2018;21.0;8.6;23.8;12.0;
21/9/2018;26.3;11.8;28.6;11.8;
22/9/2018;28.8;16.2;32.2;18.0;
23/9/2018;20.2;15.2;27.5;18.6;
24/9/2018;20.1;9.5;23.6;17.3;
25/9/2018;22.2;11.2;21.7;14.6;
26/9/2018;18.5;14.6;23.3;13.8;
27/9/2018;18.0;14.1;21.2;16.9;
28/9/2018;19.6;13.2;28.8;17.6;
29/9/2018;19.5;14.2;32.0;19.8;
30/9/2018;20.0;12.8;27.8;19.2;
1/10/2018;15.4;11.6;17.8;12.8;
2/10/2018;15.2;4.8;18.3;6.0;
3/10/2018;19.6;7.8;22.2;7.3;
4/10/2018;16.6;8.7;22.8;8.6;
5/10/2018;14.5;9.3;21.2;7.6;
6/10/2018;18.0;5.3;20.7;9.4;
7/10/2018;23.0;10.0;27.6;8.8;
8/10/2018;28.6;15.0;29.8;15.7;
9/10/2018;23.4;13.2;26.1;18.2;
10/10/2018;19.4;9.5;23.5;12.9;
11/10/2018;14.3;10.4;17.1;11.2;
12/10/2018;13.2;10.2;15.8;11.0;
13/10/2018;19.6;11.0;21.2;11.2;
14/10/2018;23.8;9.8;23.1;8.6;
15/10/2018;26.4;11.8;25.6;9.4;
16/10/2018;27.2;13.2;28.2;11.4;
17/10/2018;28.2;18.0;31.6;16.0;
18/10/2018;20.6;16.2;30.9;19.0;
19/10/2018;19.0;15.2;25.8;17.3;
20/10/2018;19.1;11.2;24.2;11.4;
21/10/2018;21.4;11.8;27.4;10.9;
22/10/2018;21.0;11.4;26.5;14.4;
23/10/2018;16.8;11.8;24.6;15.6;
24/10/2018;17.6;12.9;26.4;11.6;
25/10/2018;20.3;13.4;27.4;14.6;
26/10/2018;19.0;12.8;20.7;16.1;
27/10/2018;19.7;15.4;24.1;12.0;
28/10/2018;21.0;10.2;25.5;13.1;
29/10/2018;26.3;14.7;28.4;12.4;
30/10/2018;21.0;16.0;31.6;16.4;
31/10/2018;20.6;14.1;24.0;17.3;
1/11/2018;15.3;11.7;24.0;12.1;
2/11/2018;17.8;8.4;30.1;11.4;
3/11/2018;21.0;10.2;29.0;15.8;
4/11/2018;23.6;12.4;29.5;13.0;
5/11/2018;25.0;14.8;28.7;12.5;
6/11/2018;22.0;14.1;30.9;17.5;
7/11/2018;20.8;15.0;28.5;13.9;
8/11/2018;29.3;11.6;32.3;12.6;
9/11/2018;33.5;17.4;35.0;19.9;
10/11/2018;26.4;18.8;36.0;21.0;
11/11/2018;23.4;18.2;33.8;21.3;
12/11/2018;27.4;19.2;28.0;24.1;
13/11/2018;26.0;20.8;26.4;21.5;
14/11/2018;24.4;17.9;27.2;16.8;
15/11/2018;27.6;15.8;30.6;13.8;
16/11/2018;18.4;13.6;29.9;15.8;
17/11/2018;26.0;12.6;24.0;18.5;
18/11/2018;19.8;16.1;24.3;14.8;
19/11/2018;20.6;11.2;26.1;11.6;
20/11/2018;29.6;14.2;29.6;11.3;
21/11/2018;33.0;17.4;33.5;16.3;
22/11/2018;31.6;18.8;32.8;20.8;
23/11/2018;17.9;17.0;25.2;17.8;
24/11/2018;19.5;16.1;26.9;17.2;
25/11/2018;21.2;13.9;26.9;11.8;
26/11/2018;27.0;15.5;27.5;14.2;
27/11/2018;25.0;16.6;27.6;17.5;
28/11/2018;19.4;15.6;26.8;20.6;
29/11/2018;20.8;17.2;25.3;16.1;
30/11/2018;20.8;17.3;27.8;16.8;
1/12/2018;18.6;14.4;25.4;16.9;
2/12/2018;17.0;12.6;21.7;9.8;
3/12/2018;22.5;9.3;26.3;9.2;
4/12/2018;20.2;14.8;31.2;13.6;
5/12/2018;20.0;16.2;27.0;13.5;
6/12/2018;20.6;14.0;23.3;12.6;
7/12/2018;17.4;11.4;23.9;9.2;
8/12/2018;25.4;8.2;28.0;8.0;
9/12/2018;30.0;13.6;31.8;13.9;
10/12/2018;30.7;15.4;35.4;17.4;
11/12/2018;23.6;19.6;28.4;21.2;
12/12/2018;26.0;18.9;28.9;20.4;
13/12/2018;22.8;14.4;33.4;21.6;
14/12/2018;25.4;13.2;27.0;19.2;
15/12/2018;24.6;14.6;27.5;18.1;
16/12/2018;31.4;14.4;32.4;16.5;
17/12/2018;24.6;18.2;32.7;24.8;
18/12/2018;20.5;17.4;23.7;18.4;
19/12/2018;25.2;16.6;26.2;18.4;
20/12/2018;25.3;19.6;29.8;19.0;
21/12/2018;26.5;18.5;29.1;18.9;
22/12/2018;23.2;19.2;30.2;17.8;
23/12/2018;25.4;14.2;30.0;17.0;
24/12/2018;28.8;16.4;30.4;15.4;
25/12/2018;29.0;18.0;32.4;17.0;
26/12/2018;29.0;18.6;34.3;21.6;
